raw_source_row_number,raw_source_sheet_name,parsed_school,parsed_level,parsed_nationality,parsed_applicant_citizenship,actual_target,predicted_probability_awarded,confidence_score,selected_threshold,approve_threshold,reject_threshold,fairness_risk_flag,fairness_risk_reason,recommended_action,action_reason,case_explanation
11,Export,"Beirut Babptist School (BBS), Mouseitbeh",Undergraduate,Lebanon,Lebanon,1,0.8681650757789612,0.8681650757789612,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
2253,Export,,Professional,Lebanon,Lebanon,1,0.981185257434845,0.981185257434845,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
2906,Export,,Professional,Lebanon,United Kingdom,1,0.3598982095718384,0.6401017904281616,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
1290,Export,"College De La Saint Famille Fanar, Fanar",Undergraduate,Lebanon,Lebanon,1,0.8650724291801453,0.8650724291801453,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
1366,Export,,Graduate,Lebanon,United States Lebanon,1,0.7299503087997437,0.7299503087997437,0.105,0.8,0.05,True,parsed_level=Graduate,review,Manual review required because subgroup fairness safeguards were triggered.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
1331,Export,,Professional,Lebanon,Lebanon United States,0,0.5010173320770264,0.5010173320770264,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
532,Export,"Al Azm School, Tripoli",Undergraduate,Lebanon,Lebanon,1,0.9570625424385071,0.9570625424385071,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
194,Export,"Houssameddine Hariri High School, Saida",Undergraduate,Lebanon,Lebanon,1,0.945267379283905,0.945267379283905,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
1669,Export,"Al Bachaer Secondary school, Baalbek",Undergraduate,Lebanon,Lebanon,1,0.9272754788398743,0.9272754788398743,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
2817,Export,"Lycee National Schools Bekaata, Bakaata",Undergraduate,Lebanon,Lebanon,0,0.47244325280189514,0.5275567471981049,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
1674,Export,"Amjad School, Choueifat",Undergraduate,Lebanon,Lebanon,0,0.026215776801109314,0.9737842231988907,0.105,0.8,0.05,False,,review,Manual review required because the case is too close to the policy threshold.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
2198,Export,,Undergraduate,Lebanon,Lebanon United States,0,0.03734659031033516,0.9626534096896648,0.105,0.8,0.05,False,,review,Manual review required because the case is too close to the policy threshold.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
2204,Export,"Modern Community School, Chiyah",Undergraduate,Lebanon,Lebanon United States,1,0.9482228755950928,0.9482228755950928,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
2735,Export,"College Notre Dame de Nazareth (NDN), Achrafieh",Undergraduate,Lebanon,Lebanon,1,0.9415303468704224,0.9415303468704224,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
634,Export,"Greenfield College, Bir Hassan",Undergraduate,Lebanon,Lebanon,0,0.8084144592285156,0.8084144592285156,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
348,Export,"Beirut Evangelical School for Boys and Girls (BESBG), Antelias",Undergraduate,Lebanon,Lebanon,1,0.8053280711174011,0.8053280711174011,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
1474,Export,"Notre Dame de Machmouche, Jezzine",Undergraduate,Lebanon,Lebanon,1,0.9749231338500977,0.9749231338500977,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
1657,Export,"Al Azm School, Tripoli",Undergraduate,Lebanon,Lebanon,1,0.7460116147994995,0.7460116147994995,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
2199,Export,"Khadija El Kobra Collage Makassed, Aicha Bakkar",Undergraduate,Lebanon,Lebanon,1,0.9418341517448425,0.9418341517448425,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
2520,Export,"Brummana High School (BHS), Brummana",Undergraduate,Lebanon,Lebanon,1,0.7808259129524231,0.7808259129524231,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
1200,Export,"Hariri High School II, Beirut",Undergraduate,Lebanon,Lebanon,1,0.928621232509613,0.928621232509613,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
2009,Export,"Saint Mary's Orthodox College (SMOC), Beirut",Undergraduate,Lebanon,Lebanon,1,0.8726645112037659,0.8726645112037659,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
1199,Export,"College des Soeurs du Rosaire, Mansourieh",Undergraduate,Lebanon,Lebanon,1,0.8140583038330078,0.8140583038330078,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
262,Export,Najd National Schools,Undergraduate,Lebanon,Lebanon,1,0.8481256365776062,0.8481256365776062,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
3049,Export,"College Mariste Champville, Antelias",Undergraduate,Lebanon,Lebanon,0,0.6367968916893005,0.6367968916893005,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
103,Export,"College Mariste Champville, Antelias",Undergraduate,Lebanon,Lebanon,0,0.1725248098373413,0.8274751901626587,0.105,0.8,0.05,False,,review,Manual review required because the case is too close to the policy threshold.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
1196,Export,"Tripoli Evangelical School for Girls and Boys, Rasmaska",Undergraduate,Lebanon,Lebanon,1,0.4490278959274292,0.5509721040725708,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
